book	id	star	time	likenum	body
我的路	fantasy99	allstar50	2010-07-06	0	MY WAY
我的路	Momo-at1615	allstar40	2010-10-13	0	寂地的第一本画集啊。。来自邓的生日礼物
我的路	49823720	allstar50	2011-04-26	0	整整一套《MY WAY》。当我已经快要忘记你的时候，里面的某句话会突然提醒我:欸呀呀 那么可爱一个人，怎么可以忘了呢。
我的路	bmx0823	allstar50	2012-01-18	0	小清新？干净。
我的路	shibobo531	allstar50	2012-01-02	0	细腻的感情世界
我的路	SkinAUV	allstar40	2011-03-22	0	图画比文字有力
我的路	40119239	allstar50	2012-04-16	0	超爱！！！！！！
我的路	UGLYTANG	none	2010-05-31	0	温暖的会让人沉醉的微蓝色
我的路	fyxiaosi	allstar50	2010-12-29	0	MY WAY
我的路	vivieh	allstar50	2013-08-20	0	这个系列没什么好评价的，全满分。> <
我的路	44838574	none	2011-11-27	0	这本书让我认识寂地 爱上寂地 那年我14岁 刚高一
我的路	linzhongwu	allstar40	2011-01-15	0	画风很清新，但是相对来说，内容真的很幼齿，也许爱漫画的孩子都这样
我的路	xuehuadekuaile	allstar50	2011-07-13	0	很安静的书。
我的路	heehee	allstar40	2010-06-22	0	在年少的日子里、这是能够获得一些观念的书。
我的路	feixuanqiwu	allstar40	2012-04-24	0	小清新之~
我的路	stsu	allstar40	2010-10-06	0	曾为别人画过。
我的路	yokodesu	allstar50	2010-04-06	0	喜欢寂地~
我的路	xyws	allstar30	2015-05-19	0	外表再张牙舞爪，仙人掌的内部，还是柔软的汁液。
我的路	v-iviann	none	2010-02-18	0	嗯。
我的路	water_us	allstar40	2010-04-29	0	颜色丰富
我的路	ziyilanyu	allstar40	2010-04-27	0	又寂寞又美好
我的路	chocolate0	allstar50	2012-02-06	0	在某一个年岁里，曾经特别特别地喜欢她(⊙_⊙)！！
我的路	JunKun	allstar30	2010-02-24	0	收了她的全集 强迫症而已 书还行 以前会给四星，现在的我给三星
我的路	xihewangsu	allstar30	2010-06-14	0	我還是不喜歡漫畫~只有《飛翔》那一篇的文字讓我有點兒感覺....
我的路	andrea_tang	allstar50	2011-10-27	0	谢谢青芳童鞋~
我的路	3976831	allstar50	2011-08-30	0	初中时候让人眼前一亮
我的路	51176962	allstar50	2016-04-24	0	时间匆匆流逝，总有些东西不会消失吧……
我的路	htwo	allstar40	2012-07-30	0	和国外的一些绘本还是有一定差距，不过也很不错了。
我的路	lyhome	allstar50	2010-02-27	0	它，像一颗石子“扑通”一声投入我平静的心湖。然后湖中央泛起了一圈圈淡淡的忧伤...
我的路	ravenmajorie	allstar30	2011-12-29	0	小的时候被色彩蒙蔽了，现在觉得风格不是特别吸引人~不过很多时候还是会想起那一句：不要把我一个人留在黑暗中。
我的路	3477296	allstar30	2011-07-09	0	兴许是我期望太高了，有点小失望。
我的路	cherry-i-sh	allstar40	2011-07-15	0	一个温暖又寂寞的故事
我的路	drunkmango	none	2010-11-06	0	朋友喜欢。为了接近彼此。我也读了。
我的路	monoecy	allstar50	2010-02-09	0	喜欢那样子温暖的颜色。
我的路	mariewyssa	allstar50	2010-09-04	0	当年很惊艳来着。
我的路	sibyl123	allstar40	2011-12-14	0	迷茫的路总是没有尽头
我的路	lasiya1986	allstar20	2011-04-18	0	文字还行，绘画风格不太喜欢，内容有点苍凉和悲观，配上空洞的眼睛，更加不舒服。
我的路	Seraph_Fox	allstar30	2013-05-04	0	每篇漫画小治愈 每篇文字都很虐
我的路	hellotofu	allstar50	2011-11-20	0	外表再张牙舞爪，仙人掌的内部，还是柔软的汁液。
我的路	sparkmorry	allstar40	2013-08-02	0	很喜欢的绘本 风格 印象最深的是《最美好的时光》那篇，年少的时候事件总是过的太慢，总是想着长大，那时我们在最美的年纪，但是往往不知道什么是美好。人生的遗憾大多都是这样的，所以珍惜当下，拥有好每一个当下才能有更多美丽的曾经。
我的路	zzlcslg	none	2010-05-28	0	若自由
我的路	hi_Gsummer	none	2010-07-05	0	my way
我的路	40170533	allstar40	2014-12-15	0	清冷的画风，看上去很舒服
我的路	Earo	allstar30	2010-05-08	0	原來初中的時候就在《STORY100》上看過了，至於當時是抱著何種心情看，看後又是什麽心情全忘了。不懂小邪送這套書的意義，不過作閒暇消遣換種口味，回味中學時代的我也是不錯的選擇。
我的路	53623002	allstar50	2013-12-13	0	不一样的画风，不一样的温暖绘本
我的路	youranlan	allstar40	2010-11-06	0	我喜欢寂地的画风，还有那色彩的搭配。
我的路	deartintin	allstar40	2013-12-04	0	很迷人的眼睛们
我的路	3209261	allstar50	2010-01-13	0	开始很怕
我的路	PYS36	allstar30	2009-10-28	0	还好吧···画的有点浊··的感觉
我的路	wiwikuang	allstar50	2010-01-03	0	愛情是進與退的權衡嗎？
我的路	xiaomoxun	allstar50	2010-02-17	0	很哲学的一本好漫画
我的路	lyunx	allstar40	2009-10-03	0	典型绘本+美院派+冷色粉+高级灰, 文字排版有待进步
我的路	4307214	allstar40	2009-11-12	0	情伤不用刻意地去治疗。
我的路	1947583	allstar40	2009-10-11	0	温暖系
我的路	SilverLinn	allstar40	2009-09-16	0	原来早在04年她的画风就如此成熟稳定
我的路	T.O.E	allstar50	2009-11-20	0	简短文字和涂鸦组成的温暖
我的路	June616	none	2009-09-22	0	就是中学的回忆。
我的路	xiezilove	allstar40	2009-10-13	0	喜欢的画风与文字。
我的路	viola-x	allstar50	2009-10-08	0	❤~
我的路	foreverlane	allstar50	2010-02-05	0	我们终其一生，都在寻找幸福的路。。。
我的路	millionfus	allstar50	2009-10-05	0	我们这代中学生的共同回忆
我的路	3536134	allstar50	2010-01-05	0	被爱着的我们注定有所背负。
我的路	janesalt	allstar30	2009-11-15	0	画风很个。
我的路	3618197	allstar40	2009-11-19	0	支持国产
我的路	hyun_yoon	allstar40	2013-10-06	0	喜欢此书最大的理由是，文章里的男女猪角基本上都分手告终~哈哈哈哈哈，怎么会有这么恶毒的书呢
我的路	gigileung	none	2009-11-09	0	2004年的事情
我的路	fmblacg	allstar50	2009-07-13	0	这本书是我看过的最引人深思的书之一
我的路	3600162	allstar50	2009-07-07	0	最喜欢的第一本呐。
我的路	skye19920120	allstar40	2009-07-27	0	温暖人心。
我的路	lalaesper	allstar30	2009-07-06	0	一般
我的路	yuemochen	allstar50	2009-06-19	0	大爱。
我的路	lokimicky	allstar50	2009-08-21	0	所有的感触从这本书开始
我的路	zoeturnturtle	none	2009-08-04	0	jpg, 我太对不起大家了， 好像就从来没掏过钱...
我的路	yekaokao	allstar50	2009-06-25	0	温暖的文字和色彩让人舍不得放下
我的路	3558576	allstar40	2009-12-26	0	喜欢他的画风
我的路	myordinary	allstar30	2009-09-06	0	其实就是画得好看
我的路	MumuDuan	allstar50	2009-07-10	0	喜欢寂地的故事
我的路	GuoLiuxi	allstar50	2009-09-02	0	那时候高中，很轻易地就感动得一塌糊涂。
我的路	TammyLuna	allstar50	2009-07-10	0	很喜欢每个故事后面的文字
我的路	warm_fan	allstar40	2009-08-29	0	在时间的海洋中坚强的勇敢。
我的路	ablus	allstar40	2009-07-30	0	淡淡的
我的路	belovedeyes	allstar30	2009-08-27	0	孤独的旅行者。
我的路	4469575	none	2009-06-23	0	我要走自己的路。
我的路	onlyboat	none	2009-06-16	0	能不能不写这玩意儿啊？我的豆瓣都没要求！
我的路	quebanmei	allstar40	2009-07-24	0	因為幽默人。
我的路	heatlove	none	2009-06-07	0	很经典的绘本
我的路	dreamandjo	allstar50	2009-04-22	0	二手的书本,但是很喜欢
我的路	chenshujing	allstar50	2009-03-25	0	纯真的感动，我一直珍藏
我的路	meiguizuoluo	allstar50	2009-06-01	0	走在寻找幸福的路上
我的路	1246187	allstar30	2009-05-22	0	不太喜欢这种没有眼睛的人物
我的路	leelith	allstar40	2009-04-03	0	中国内地（成都老乡唷~）NO。1绘本家
我的路	avcici	allstar50	2009-05-20	0	很有想法
我的路	wuaibolatu	allstar40	2009-02-12	0	寂地有她的路，而我也有我的路
我的路	3846968	allstar50	2009-04-05	0	前期的故事很有爱
我的路	yangbei0131	none	2009-05-14	0	国内的代表性的
我的路	zhaoyandedian	allstar40	2009-04-21	0	寂地寂地。
我的路	gray_dust	allstar50	2009-01-13	0	暖人心扉的故事
我的路	aliz	allstar40	2009-04-03	0	到最后，她那份小小的感情还是让我触动了一下：“‘无论以后你们追求什么，记得要让自己觉得幸福。’我在下面拼命点头。”
我的路	alicecc	allstar50	2009-04-06	0	20岁的第一份生日礼物
我的路	doghead	allstar20	2009-05-24	0	以前看的漫友。通俗小资的媚俗。
我的路	titsi	allstar40	2009-01-23	0	很棒吧。
我的路	annruosu	allstar40	2009-03-07	0	我的路从这里开始。
我的路	tc521hhy	allstar50	2009-02-20	0	给我勇气
我的路	bubblexyd	allstar50	2009-04-02	0	嗷嗷好喜欢>0<~
我的路	evvoia	allstar50	2009-04-06	0	寂地的
我的路	watcherli	allstar50	2008-10-04	0	一见钟情
我的路	Cindy.Zhao	none	2010-09-06	0	也许辜负了那些没有说出口的心情，最后都逃不过悲伤的惩罚。
我的路	hope3	none	2008-11-22	0	我喜欢你，寂地。
我的路	comondream	allstar50	2008-12-14	0	如果你也喜欢
我的路	molia	allstar30	2008-10-09	0	插画好看，不能久看，没看的时候很想收，真收了之后感叹寂地始终还是无法做到将单纯画画与商业很好的结合，于是只能叹息。
我的路	cherryteamo	allstar50	2009-01-04	0	美好的一切
我的路	winterzone	none	2008-12-07	0	坏习惯,很多东西,我只中意第一
我的路	lacyya	none	2008-12-25	0	喜歡的。
我的路	homesicks	none	2008-11-14	0	我的路也是丛姐那里看来
我的路	onlyz	none	2008-10-16	0	有自己的风格，有点伤感，但是充满希望！
我的路	sharpfates	allstar40	2008-12-19	0	主要是喜欢画风
我的路	klavieriel	allstar50	2009-01-08	0	整个系列都不错
我的路	margaret_della	allstar40	2008-11-16	0	畫風不夠成熟,文字過于做作,但我喜歡他的想象力.
我的路	3447044	allstar50	2009-02-21	0	画风独特，故事温暖~
我的路	zyo	allstar40	2008-11-29	0	第一本往往惊艳
我的路	3007031	none	2008-10-05	0	我们终其一生，都在寻找幸福的路。
我的路	xsky	allstar50	2009-01-05	0	记忆，过去。
我的路	2292064	allstar50	2008-12-25	0	那些色彩佷舒服。
我的路	kaka104	allstar30	2010-12-04	0	我现在年纪大了，不怎么爱看这类书了
我的路	orangeld	allstar30	2008-12-27	0	看过第一本
我的路	shuiduocao	allstar50	2008-09-03	0	喜欢寂地的画风。
我的路	joyce_zhx504	none	2008-09-04	0	色彩太美了
我的路	zyzloveair	allstar50	2008-09-21	0	好看
我的路	2189000	allstar50	2008-09-12	0	梦想用画去为他人疗伤的女孩的画册。
我的路	2834213	allstar50	2008-08-21	0	很喜欢这种图文书，有些感触，一些道理全都写在了里面，画面也可以表现出伤感..
我的路	DIC	allstar30	2008-08-27	0	不喜欢那个色调
我的路	pinkygu1010	allstar50	2008-07-20	0	同上
我的路	kistar	none	2008-09-07	0	小幸福，小故事。心里安静而感恩。
我的路	yoake	allstar50	2008-07-19	0	我喜欢你这么慢慢地画这个系列，时空错乱旅行，遇见别人的梦和心碎
我的路	Tfish	allstar50	2008-09-20	0	123
我的路	cicycicy	allstar50	2008-07-29	0	更喜欢文字。超过几米
我的路	2257245	allstar50	2008-09-26	0	和一个女孩独自相处的夜晚，她在睡觉，我爬在手掌上看着她的侧脸，时而读着这4本书，它让我真正体味了爱情，所以我选择了尊重与放弃。
我的路	1172545	allstar30	2008-12-23	0	just like the name. 买了。还没到。
我的路	mandymly	allstar50	2008-09-25	0	温暖。
我的路	leilei9259	allstar50	2008-07-26	0	只是单纯地喜欢着寂地。喜欢那一双双黑洞洞的眼睛。
我的路	ecolin	allstar50	2008-07-21	0	让人心疼的故事
我的路	pangpangapang	none	2008-07-24	0	喜欢这本漫画里面的紫色
我的路	pinkylulu	none	2009-05-16	0	喜欢他的文字。
我的路	childfish	allstar50	2008-09-04	0	很有哲理的绘本，虽然绘画风格并不是我喜欢的，但是那些道理，那些文字，很喜欢，很推荐~
我的路	forevercangbai	none	2008-06-27	0	让我一个人行走天涯..
我的路	oiiiio	allstar40	2008-04-26	0	很淡很暖
我的路	blueYY	none	2008-06-11	0	很喜欢，以前拥有
我的路	2469520	none	2008-06-14	0	寻找幸福的孩子！
我的路	dasherry	allstar50	2008-05-11	0	温暖的绘本
我的路	deeblu2	none	2008-05-01	0	我們終其1生.都在尋找幸福的路
我的路	lamer	allstar50	2008-05-10	0	最喜欢这本
我的路	wymon27	allstar50	2008-06-22	0	第一本真的很惊艳
我的路	yshhq	none	2008-05-19	0	为什么一定要玩恐怖才行呢
我的路	madarine	none	2008-06-07	0	很喜欢的绘本作品
我的路	edisonme	allstar50	2008-06-01	0	最初在深圳看的漫画，现在看来又不可避免地带有了那时的记忆
我的路	xiao.island	allstar50	2008-06-28	0	孤单的旅程·
我的路	yufeifei	none	2008-05-09	0	语言很简单，但是却很动人。
我的路	mogu77	allstar50	2008-05-19	0	我的路
我的路	lovelyqiuer	none	2008-05-07	0	喜欢飞行员那一章
我的路	colazjy	allstar50	2008-05-06	0	只读了第一本
我的路	diu-monica	none	2008-05-17	0	初见的惊艳
我的路	spiderpeng	allstar30	2008-05-04	0	在读图时代，我这一类爱文字的读者总是觉得十分无奈。
我的路	sssohs	allstar50	2008-06-29	0	爱寂地..
我的路	xx_white	allstar50	2008-02-04	0	很早就看过这人的画```
我的路	shazhikuilei	allstar50	2008-03-16	0	有种说不出的感觉
我的路	winnietheice	allstar50	2008-03-08	0	寂地。！！
我的路	ye.K	allstar40	2008-01-31	0	静静走远。
我的路	colorfulcai	allstar50	2008-03-29	0	第一本。最喜欢的是烟火。
我的路	OneWyne	allstar30	2008-02-22	0	画风很梦幻...
我的路	amorb_run	allstar40	2008-02-23	0	人画得挺好
我的路	hepta7	allstar40	2008-03-06	0	在story连载看过，哲理
我的路	1740474	allstar50	2008-01-26	0	我们的.记忆
我的路	dewdemi	allstar50	2008-03-28	0	我的路
我的路	Launcelot	none	2008-02-14	0	石
我的路	meng0409	allstar40	2008-03-09	0	爱寂地。爱旅程。
我的路	Beiyi0413	allstar50	2008-03-14	0	旅行中的感悟
我的路	fjxlll	allstar40	2008-04-10	0	从图画到文字的寂寞。
我的路	promiss	allstar50	2008-03-30	0	温暖。
我的路	amini	allstar40	2008-01-31	0	学画画i还是很向往的事；书签很喜欢；故事很小女生，买一本足够了。
我的路	huangyue1125	none	2008-01-31	0	喜欢寂地。
我的路	GraceBinbin	allstar50	2008-02-08	0	我很喜欢！很温馨！
我的路	sakuravivian	none	2007-12-22	0	4本全买了。喜欢的绘画风格。
我的路	linshang	none	2008-01-26	0	我的路，在远方……
我的路	hurricane	none	2007-10-28	0	不是我的style
我的路	muyedewendu	allstar50	2008-01-13	0	我们都走过的。我们也应该记得的。
我的路	janebabycat	none	2009-03-09	0	喜欢
我的路	fightingyaya	allstar50	2007-10-22	0	居然找不到了在家里。。555555555
我的路	triangle-zero	allstar50	2008-01-09	0	寂地。寂寞的地点。
我的路	Rebecca_	allstar50	2007-11-06	0	很喜欢每个小故事。
我的路	yanshe	allstar50	2008-01-06	0	很温暖很坚定的路
我的路	1778059	none	2007-11-26	0	喜欢的
我的路	ile	allstar50	2007-11-27	0	喜欢的风格
我的路	hongy	allstar50	2008-04-04	0	画得不错,话也不错.爱。就是那么一回事。
我的路	trtal	allstar40	2007-10-02	0	颜色
我的路	eesworld	allstar50	2007-10-20	0	稀饭
我的路	yanglulu182822	allstar50	2007-10-14	0	画面美得不可思议
我的路	cally	allstar50	2007-12-06	0	小温暖，小细腻，小感动。
我的路	xilingyin	allstar50	2007-10-06	0	无比温暖的故事。还看哭过呐。
我的路	jiasworld	allstar50	2008-01-15	0	最喜欢飞行员那个故事，什么也没办法阻止飞行
我的路	FFQ	none	2007-05-19	0	很喜欢
我的路	1504505	allstar50	2007-04-11	0	又一个温暖
我的路	yuimmk	allstar50	2007-08-12	0	我们终其一生，都在寻找幸福的路。
